timestamp,H4-TI7737.PV,H4-AI7702.PV,H4-FIQ7201.PV,H4-FI7732.PV,H4-FIC7712.PV,PREDICTED_CR,PREDICTED_CR_DERIVATIVE,PREDICTED_THICKNESS
2025-10-07 14:10:00,47.45173351769971,8.676598140316944,50.28606237123814,741.4930722914806,35.42702794531172,-1.6716385240317699e-06,-4.311825873872794e-09,10.991926515767029
2025-10-07 14:20:00,47.408635418745206,8.667830333099603,50.04195646802883,743.8930789248632,35.3351755664097,-1.662342150902635e-06,9.296373129134973e-09,10.991924853424878
2025-10-07 14:30:00,47.37948514520249,8.663227685469003,50.3687026111004,742.7378727952174,35.360840884486485,-1.6712551615705166e-06,-8.913010667881672e-09,10.991923182169717
2025-10-07 14:40:00,47.37972514589419,8.664417663670793,50.24499153288193,742.5774160341939,35.279488678759655,-1.6680744451855124e-06,3.180716385004171e-09,10.991921514095273
2025-10-07 14:50:00,47.310067393512874,8.654938463039255,49.94444201387041,743.2023707601825,35.167737611470024,-1.6668594923499776e-06,1.214952835534805e-09,10.99191984723578
2025-10-07 15:00:00,47.26381924851012,8.683989273115214,49.92181382339336,745.3015897875455,35.36719277693604,-1.671366399660781e-06,-4.50690731080337e-09,10.99191817586938
2025-10-07 15:10:00,47.21774774082528,8.697246467208396,50.2991109051388,746.3301653377241,35.398379848729405,-1.6697691964670632e-06,1.5972031937177382e-09,10.991916506100184
2025-10-07 15:20:00,47.23527738915,8.695984663112817,50.20275487127712,743.030699399191,35.393168291399,-1.6706037363100578e-06,-8.34539842994601e-10,10.991914835496447
2025-10-07 15:30:00,47.31238554583591,8.699243428925183,50.38005663931882,743.8570800257924,35.236448740293184,-1.6641655726716515e-06,6.438163638406301e-09,10.991913171330873
2025-10-07 15:40:00,47.37396620913011,8.71106566865498,50.2519050564755,744.7262735955997,35.26931650052696,-1.6657200660767435e-06,-1.5544934050919224e-09,10.991911505610807
2025-10-07 15:50:00,47.421122498114464,8.69195002795544,50.14708921037381,743.2520103579542,35.32702215346119,-1.668230044585907e-06,-2.5099785091635354e-09,10.991909837380762
2025-10-07 16:00:00,47.44252192165174,8.692386638986621,50.10257006078025,743.21900060894,35.22998899046435,-1.6658359849600385e-06,2.3940596258685324e-09,10.991908171544777
2025-10-07 16:10:00,47.46607261760355,8.700055115167213,50.49768643080145,742.4389797347184,35.27442459736799,-1.6687288344832115e-06,-2.8928495231730825e-09,10.991906502815942
2025-10-07 16:20:00,47.538098151911946,8.69861357659852,50.05927482141854,741.1366553978164,35.36652647879202,-1.6761424351675124e-06,-7.413600684300892e-09,10.991904826673506
2025-10-07 16:30:00,47.60394437782913,8.670915539525474,50.181515942031,744.1041130258237,35.31656993481011,-1.6702387726547109e-06,5.903662512801544e-09,10.991903156434734
2025-10-07 16:40:00,47.59797953227996,8.637905650591104,49.917502068496894,739.3747322555748,35.25078665358572,-1.675782938982527e-06,-5.544166327816051e-09,10.991901480651796
2025-10-07 16:50:00,47.60635834021959,8.649685505920084,50.10094363714235,743.4080339238745,35.36210295669855,-1.6736625298785772e-06,2.120409103949759e-09,10.991899806989267
2025-10-07 17:00:00,47.634276757301755,8.710503197656362,49.9342890762067,744.3841731009495,35.28024485780504,-1.6689118766590246e-06,4.750653219552607e-09,10.99189813807739
2025-10-07 17:10:00,47.657130048247446,8.696240877684856,49.826102752454624,738.570236852455,35.2435574355921,-1.6729564437665705e-06,-4.044567107545945e-09,10.991896465120947
2025-10-07 17:20:00,47.63359826546821,8.688704514907238,49.6698522614208,742.218766747333,35.238663041079135,-1.6712286353178694e-06,1.7278084487010849e-09,10.991894793892312
2025-10-07 17:30:00,47.667611465565656,8.699516247418577,50.31381007476695,742.5144938844184,35.27602643926261,-1.6699398518481592e-06,1.2887834697102222e-09,10.99189312395246
2025-10-07 17:40:00,47.66679890138015,8.689713276505064,49.8315750351569,741.5047762656117,35.234214167160104,-1.6712228665471754e-06,-1.28301469901616e-09,10.991891452729593
2025-10-07 17:50:00,47.625818986994275,8.64588300624455,49.90549568827124,744.5185696183623,35.262137423571644,-1.6688491135689414e-06,2.373752978233949e-09,10.99188978388048
2025-10-07 18:00:00,47.60946218618167,8.654315905192682,49.8924927575124,742.9411441185936,35.31241788340023,-1.6710769281717833e-06,-2.2278146028418706e-09,10.99188811280355
2025-10-07 18:10:00,47.595517470252766,8.691930854790796,49.87272795816486,744.1260927480918,35.24275625499503,-1.670742872429578e-06,3.340557422052044e-10,10.991886442060679
2025-10-07 18:20:00,47.618824127475335,8.734730161021737,50.146183940112934,742.9882494821212,35.23843075121211,-1.6690725229353176e-06,1.6703494942604898e-09,10.991884772988156
2025-10-07 18:30:00,47.554323851658765,8.753583554872225,50.079793225534225,745.7500043966319,35.19549432721712,-1.6728814397362489e-06,-3.808916800931291e-09,10.991883100106715
2025-10-07 18:40:00,47.528416230937246,8.74745468956941,50.20822905721122,745.2486430005051,35.3760348301958,-1.6739020747454105e-06,-1.0206350091615803e-09,10.99188142620464
2025-10-07 18:50:00,47.462462165673784,8.723769166170314,50.22774827591444,743.3582521491182,35.28965487888637,-1.667340890770158e-06,6.561183975252537e-09,10.99187975886375
2025-10-07 19:00:00,47.48149996800227,8.71501916394603,50.12214750144245,744.0230799253525,35.31875924098423,-1.6662270709693618e-06,1.11381980079609e-09,10.991878092636679
2025-10-07 19:10:00,47.55270922006457,8.707833631798287,49.67796964713442,744.41051980531,35.38158893613313,-1.6740004124904325e-06,-7.773341521070653e-09,10.991876418636267
2025-10-07 19:20:00,47.529395389416216,8.712646780573898,50.30475799901202,742.4904352933867,35.29082102713873,-1.67213299102437e-06,1.867421466062533e-09,10.991874746503276
2025-10-07 19:30:00,47.500941698469646,8.701314544049962,50.272521492629835,743.1251140398924,35.23033138418089,-1.6662564209381626e-06,5.876570086207356e-09,10.991873080246854
2025-10-07 19:40:00,47.49730781932885,8.714299846246226,50.16119235966393,744.1359805713291,35.234770688919525,-1.667058597117263e-06,-8.021761791003647e-10,10.991871413188257
2025-10-07 19:50:00,47.47755335255424,8.714967268397656,50.51904357292678,743.4102855539878,35.32344019048396,-1.668897111713399e-06,-1.8385145961359431e-09,10.991869744291145
2025-10-07 20:00:00,47.44064986618784,8.726298006178514,49.78960064566152,744.0708261241709,35.25045281700902,-1.6657412359186995e-06,3.155875794699389e-09,10.99186807854991
2025-10-07 20:10:00,47.457829612737015,8.72750573939975,50.02293841316181,744.8199552524369,35.27509658039297,-1.666904178117872e-06,-1.162942199172515e-09,10.991866411645733
2025-10-07 20:20:00,47.43921878873856,8.71245307058798,50.54209234586306,742.6698182706605,35.32748843684555,-1.671314253912251e-06,-4.410075794378976e-09,10.99186474033148
2025-10-07 20:30:00,47.43451863176257,8.651255826509866,50.55702528905578,740.5832144707169,35.33544038628362,-1.6632023822127105e-06,8.111871699540525e-09,10.991863077129096
2025-10-07 20:40:00,47.454191949436456,8.666625873116187,50.17283671504275,743.0728888181986,35.33646745191109,-1.6620032975814226e-06,1.1990846312878819e-09,10.991861415125799
2025-10-07 20:50:00,47.46572209152946,8.675123477283341,50.2606930168496,742.6630763808575,35.28719378450576,-1.6679916048079568e-06,-5.98830722653416e-09,10.991859747134194
2025-10-07 21:00:00,47.47472148916034,8.703766589200738,50.29554371919412,741.9225931211645,35.29747891749139,-1.6678671664457668e-06,1.244383621899472e-10,10.991858079267027
2025-10-07 21:10:00,47.50634824705582,8.721190507699673,50.01706912780258,744.1270299609556,35.359524240241925,-1.6711972172236162e-06,-3.3300507778494006e-09,10.99185640806981
2025-10-07 21:20:00,47.50188463322605,8.725442816344366,50.43624491910981,743.9251735886403,35.34908048728128,-1.6692724831638052e-06,1.924734059810982e-09,10.991854738797326
2025-10-07 21:20:00,47.50188463322605,8.725442816344366,50.43624491910981,743.9251735886403,35.34908048728128,-1.6692724831638052e-06,0.0,10.991853069524842
2025-10-07 21:30:00,47.53247623806601,8.699506587369251,49.22726080755607,745.0525276202435,35.312297534105895,-1.6681206730205495e-06,1.1518101432556995e-09,10.991851401404169
2025-10-07 21:40:00,47.58588514998434,8.698056162506084,50.352986352077515,742.2265213978942,35.36010310848699,-1.6750660081294912e-06,-6.945335108941683e-09,10.991849726338161
2025-10-07 21:40:00,47.58588514998434,8.698056162506084,50.352986352077515,742.2265213978942,35.36010310848699,-1.6750660081294912e-06,0.0,10.991848051272154
2025-10-07 21:50:00,47.52741633820042,8.683775116791246,50.47911918482491,745.7318540393064,35.32554891381999,-1.6725401861180647e-06,2.5258220114265225e-09,10.991846378731967
2025-10-07 22:00:00,47.50505943344906,8.683322147108024,49.77982850773631,744.0501356555341,35.1552133819365,-1.669289030042668e-06,3.2511560753966167e-09,10.991844709442937
2025-10-07 22:00:00,47.50505943344906,8.683322147108024,49.77982850773631,744.0501356555341,35.1552133819365,-1.669289030042668e-06,0.0,10.991843040153906
2025-10-07 22:10:00,47.46166168626102,8.701430500825033,50.249776565546675,745.7197337375912,35.13870818734527,-1.6681106155669478e-06,1.1784144757203106e-09,10.991841372043291
2025-10-07 22:10:00,47.46166168626102,8.701430500825033,50.249776565546675,745.7197337375912,35.13870818734527,-1.6681106155669478e-06,0.0,10.991839703932676
2025-10-07 22:20:00,47.40588920081597,8.705684460652508,50.06794595492297,743.8692077611612,35.49073410982261,-1.6768399590010882e-06,-8.729343434140436e-09,10.991838027092717
2025-10-07 22:20:00,47.40588920081597,8.705684460652508,50.06794595492297,743.8692077611612,35.49073410982261,-1.6768399590010882e-06,0.0,10.991836350252758
2025-10-07 22:30:00,47.23732005513545,8.700531462581239,50.09175054415975,744.1952753954607,35.24478166449505,-1.6673662842487609e-06,9.473674752327336e-09,10.991834682886473
2025-10-07 22:30:00,47.23732005513545,8.700531462581239,50.09175054415975,744.1952753954607,35.24478166449505,-1.6673662842487609e-06,0.0,10.99183301552019
2025-10-07 22:40:00,46.997136916086795,8.726326409093781,49.77551640359749,743.1259220575178,35.172665926056176,-1.6915236879248688e-06,-2.415740367610792e-08,10.991831323996502
2025-10-07 22:50:00,46.7062440219277,8.739043842540678,49.98031948976619,748.2205267578014,35.27415473375099,-1.6987672129425772e-06,-7.243525017708421e-09,10.99182962522929
2025-10-07 22:50:00,46.7062440219277,8.739043842540678,49.98031948976619,748.2205267578014,35.27415473375099,-1.6987672129425772e-06,0.0,10.991827926462078
2025-10-07 23:00:00,46.51431553162765,8.73256149510289,50.2282629396553,748.3605516488275,35.36656031942161,-1.7041660910843205e-06,-5.398878141743276e-09,10.991826222295986
2025-10-07 23:10:00,46.47280993635698,8.703381216951433,50.225407213200135,746.8370370038707,34.9333609605749,-1.6995241805610692e-06,4.641910523251335e-09,10.991824522771806
2025-10-07 23:10:00,46.47280993635698,8.703381216951433,50.225407213200135,746.8370370038707,34.9333609605749,-1.6995241805610692e-06,0.0,10.991822823247626
2025-10-07 23:20:00,46.6160204725437,8.717632629519782,49.56083535853836,748.3468915000478,34.98418466224272,-1.697466520725558e-06,2.0576598355111665e-09,10.991821125781104
2025-10-07 23:20:00,46.6160204725437,8.717632629519782,49.56083535853836,748.3468915000478,34.98418466224272,-1.697466520725558e-06,0.0,10.991819428314583
2025-10-07 23:30:00,46.747455466894706,8.775664942563404,50.03070589301113,744.235685506242,35.12239047297941,-1.6905008979840015e-06,6.965622741556503e-09,10.991817737813685
2025-10-07 23:40:00,46.927667508486046,8.760597859141065,50.04084080391408,742.6799222510039,34.865794191923506,-1.6985764028430327e-06,-8.075504859031222e-09,10.991816039237282
2025-10-07 23:40:00,46.927667508486046,8.760597859141065,50.04084080391408,742.6799222510039,34.865794191923506,-1.6985764028430327e-06,0.0,10.991814340660879
2025-10-07 23:50:00,47.131464013362226,8.769145321054202,50.32044074714888,742.1546324576018,35.0406394813108,-1.6990761045556e-06,-4.997017125672198e-10,10.991812641584774
2025-10-07 23:50:00,47.131464013362226,8.769145321054202,50.32044074714888,742.1546324576018,35.0406394813108,-1.6990761045556e-06,0.0,10.99181094250867
2025-10-08 00:00:00,47.32421708190554,8.754422502481797,49.70098169865392,742.477071448351,34.552796450016864,-1.6714864162775067e-06,2.758968827809323e-08,10.991809271022253
2025-10-08 00:00:00,47.32421708190554,8.754422502481797,49.70098169865392,742.477071448351,34.552796450016864,-1.6714864162775067e-06,0.0,10.991807599535838
2025-10-08 00:10:00,47.47236100749918,8.824264599463156,50.17863501703787,743.3776550730768,34.98573551899948,-1.6704914076129819e-06,9.950086645248418e-10,10.99180592904443
2025-10-08 00:10:00,47.47236100749918,8.824264599463156,50.17863501703787,743.3776550730768,34.98573551899948,-1.6704914076129819e-06,0.0,10.991804258553023
2025-10-08 00:20:00,47.59163042234238,8.837654823896871,50.49768689549352,741.7598053316275,35.041812373242784,-1.6767245404309495e-06,-6.233132817967597e-09,10.991802581828482
2025-10-08 00:30:00,47.70140307659822,8.814048976080873,50.087879728624586,738.2537068756259,34.963317352278196,-1.67682893236787e-06,-1.0439193692045522e-10,10.99180090499955
2025-10-08 00:40:00,47.72438410150256,8.765067455458485,50.02679678438173,738.7400748930173,35.073837632038355,-1.6800040816361318e-06,-3.175149268261884e-09,10.991799224995468
2025-10-08 00:40:00,47.72438410150256,8.765067455458485,50.02679678438173,738.7400748930173,35.073837632038355,-1.6800040816361318e-06,0.0,10.991797544991385
2025-10-08 00:50:00,47.667918957322165,8.736773665550146,49.70805693946461,741.456603726896,34.98875158306838,-1.675237267862513e-06,4.766813773618844e-09,10.991795869754117
2025-10-08 00:50:00,47.667918957322165,8.736773665550146,49.70805693946461,741.456603726896,34.98875158306838,-1.675237267862513e-06,0.0,10.99179419451685
2025-10-08 01:00:00,47.632580628907846,8.688884044792186,50.04523653841816,741.0802570009453,34.96108220084742,-1.6742222781021474e-06,1.0149897603655148e-09,10.991792520294572
2025-10-08 01:00:00,47.632580628907846,8.688884044792186,50.04523653841816,741.0802570009453,34.96108220084742,-1.6742222781021474e-06,0.0,10.991790846072295
2025-10-08 01:10:00,47.61263885546214,8.60836313717349,50.277111788782335,741.6649115919881,34.9188005074025,-1.6752429221575644e-06,-1.0206440554169175e-09,10.991789170829373
2025-10-08 01:20:00,47.56023935896859,8.57615631198411,50.13187473366035,743.2742337248364,34.92642036790494,-1.6803149960841307e-06,-5.072073926566357e-09,10.991787490514376
2025-10-08 01:20:00,47.56023935896859,8.57615631198411,50.13187473366035,743.2742337248364,34.92642036790494,-1.6803149960841307e-06,0.0,10.99178581019938
2025-10-08 01:30:00,47.4942249993653,8.583270791982857,50.06509805494431,743.973970709939,35.143032828990535,-1.676522167559994e-06,3.79282852413668e-09,10.991784133677212
2025-10-08 01:30:00,47.4942249993653,8.583270791982857,50.06509805494431,743.973970709939,35.143032828990535,-1.676522167559994e-06,0.0,10.991782457155045
2025-10-08 01:40:00,47.44473685255168,8.63109710833645,50.89616133114314,743.1230008594731,35.11962064269804,-1.6689240263372774e-06,7.598141222716588e-09,10.991780788231019
2025-10-08 01:50:00,47.35791187970656,8.637856009126518,50.494151157696585,741.8653265955933,34.977927395240606,-1.6724932293166126e-06,-3.569202979335194e-09,10.991779115737788
2025-10-08 01:50:00,47.35791187970656,8.637856009126518,50.494151157696585,741.8653265955933,34.977927395240606,-1.6724932293166126e-06,0.0,10.991777443244558
2025-10-08 02:00:00,47.35595030480545,8.602438361214324,50.41133453631702,740.5958878024561,34.99324994924585,-1.6776682992595548e-06,-5.175069942942121e-09,10.991775765576259
2025-10-08 02:10:00,47.32235998274992,8.6919301806846,50.65931107328163,743.3416717387815,34.92995877533928,-1.6680381600579187e-06,9.630139201636023e-09,10.991774097538098
2025-10-08 02:10:00,47.32235998274992,8.6919301806846,50.65931107328163,743.3416717387815,34.92995877533928,-1.6680381600579187e-06,0.0,10.991772429499937
2025-10-08 02:20:00,47.306635243490504,8.722415054815547,49.911351922034584,739.4198724545502,34.8625193571131,-1.6725177437082326e-06,-4.479583650313854e-09,10.991770756982193
2025-10-08 02:20:00,47.306635243490504,8.722415054815547,49.911351922034584,739.4198724545502,34.8625193571131,-1.6725177437082326e-06,0.0,10.99176908446445
2025-10-08 02:30:00,47.29193820687069,8.613642383388711,50.353423255686565,744.2418953678842,35.053943844276596,-1.6700462682475314e-06,2.4714754607011657e-09,10.991767414418181
2025-10-08 02:30:00,47.29193820687069,8.613642383388711,50.353423255686565,744.2418953678842,35.053943844276596,-1.6700462682475314e-06,0.0,10.991765744371913
2025-10-08 02:40:00,47.34220360181256,8.67631834882904,50.083581333877646,744.7805602767463,35.21024016768301,-1.6661643078792787e-06,3.8819603682527306e-09,10.991764078207604
2025-10-08 02:50:00,47.41994447499285,8.758303587169875,50.32632340259735,743.9147743863401,35.113809087902816,-1.6684575262623872e-06,-2.2932183831084785e-09,10.991762409750077
2025-10-08 02:50:00,47.41994447499285,8.758303587169875,50.32632340259735,743.9147743863401,35.113809087902816,-1.6684575262623872e-06,0.0,10.99176074129255
2025-10-08 03:00:00,47.46945785269418,8.608970332440185,49.68499048059923,740.3706910469921,34.9392047418604,-1.6746021351342478e-06,-6.1446088718606084e-09,10.991759066690415
2025-10-08 03:00:00,47.46945785269418,8.608970332440185,49.68499048059923,740.3706910469921,34.9392047418604,-1.6746021351342478e-06,0.0,10.99175739208828
2025-10-08 03:10:00,47.537242045700985,8.707835912095288,50.25933334176346,740.1680886257598,34.942950966481035,-1.6778932881574093e-06,-3.2911530231615058e-09,10.991755714194992
2025-10-08 03:10:00,47.537242045700985,8.707835912095288,50.25933334176346,740.1680886257598,34.942950966481035,-1.6778932881574093e-06,0.0,10.991754036301705
2025-10-08 03:20:00,47.542815700591646,8.745938407621455,49.952080330284865,745.0108018826063,34.99736943608764,-1.671663657921271e-06,6.229630236138338e-09,10.991752364638048
2025-10-08 03:20:00,47.542815700591646,8.745938407621455,49.952080330284865,745.0108018826063,34.99736943608764,-1.671663657921271e-06,0.0,10.99175069297439
2025-10-08 03:30:00,47.59154294226827,8.760049509193355,49.69034940470522,746.0489556844965,34.93523306277883,-1.6747138845242975e-06,-3.050226603026568e-09,10.991749018260506
2025-10-08 03:40:00,47.51635865516097,8.777179625728907,50.59649465410932,744.5723480281146,35.10537395777645,-1.6745798380990543e-06,1.340464252432044e-10,10.991747343680668
2025-10-08 03:40:00,47.51635865516097,8.777179625728907,50.59649465410932,744.5723480281146,35.10537395777645,-1.6745798380990543e-06,0.0,10.99174566910083
2025-10-08 03:50:00,47.56519715145162,8.775092533519636,49.89832950464776,742.946816842258,35.02718434272926,-1.6757500531988063e-06,-1.1702150997520417e-09,10.991743993350777
2025-10-08 03:50:00,47.56519715145162,8.775092533519636,49.89832950464776,742.946816842258,35.02718434272926,-1.6757500531988063e-06,0.0,10.991742317600725
2025-10-08 04:00:00,47.5806210249318,8.688838734264454,49.995810531355275,739.5752149318503,35.049587259548346,-1.677786851092096e-06,-2.036797893289746e-09,10.991740639813873
2025-10-08 04:00:00,47.5806210249318,8.688838734264454,49.995810531355275,739.5752149318503,35.049587259548346,-1.677786851092096e-06,0.0,10.991738962027021
2025-10-08 04:10:00,47.531974095566696,8.631446910649418,49.86568657244858,741.7045936427661,35.06510591771051,-1.6773808871592651e-06,4.0596393283098764e-10,10.991737284646135
2025-10-08 04:10:00,47.531974095566696,8.631446910649418,49.86568657244858,741.7045936427661,35.06510591771051,-1.6773808871592651e-06,0.0,10.991735607265248
2025-10-08 04:20:00,47.48423648869211,8.585386997304644,50.71979241885369,744.9640431094759,34.980763999552664,-1.6761362508826995e-06,1.2446362765655866e-09,10.991733931128998
2025-10-08 04:30:00,47.46897174994571,8.611716164740072,50.60352347143069,743.0659529729552,35.02284918394427,-1.6730407231648567e-06,3.0955277178428417e-09,10.991732258088275
2025-10-08 04:30:00,47.46897174994571,8.611716164740072,50.60352347143069,743.0659529729552,35.02284918394427,-1.6730407231648567e-06,0.0,10.991730585047552
2025-10-08 04:40:00,47.45992688714468,8.747290137945008,50.19379847729679,745.4780281202361,35.00338432219603,-1.6703517275025928e-06,2.68899566226392e-09,10.991728914695825
2025-10-08 04:40:00,47.45992688714468,8.747290137945008,50.19379847729679,745.4780281202361,35.00338432219603,-1.6703517275025928e-06,0.0,10.991727244344098
