timestamp,VCM1-PDI402.PV,VCM1-FIA421.PV,VCM1-TI400-6.PV,EE-VCM1.M-GA402A-P,EE-VCM1.M-GA402B-P,PREDICTED_CR,PREDICTED_CR_DERIVATIVE,PREDICTED_THICKNESS
2025-12-01 10:50:00,2.0628905894537635,379.0086745088571,129.08676154399288,0.0,71.91493258565315,-1.7643730023447025e-05,-6.20917429532311e-08,15.179976561082048
2025-12-01 11:00:00,2.0582718859613425,378.89962010144956,131.25669483111125,0.0,71.68849843088732,-1.7610004696795767e-05,3.372532665125733e-08,15.179958951077351
2025-12-01 11:10:00,2.056161701919791,378.24376677602606,131.40249252207772,0.0,71.38600156122897,-1.7605394328769976e-05,4.610368025790722e-09,15.179941345683023
2025-12-01 11:20:00,2.0486315485210675,377.7061156301449,132.582512005663,0.0,72.10500327911383,-1.7284250805455054e-05,3.211435233149224e-07,15.179924061432217
2025-12-01 11:30:00,2.042199730507673,377.3157043081553,136.74140552269722,0.0,72.19499969482422,-1.7350615612717268e-05,-6.636480726221412e-08,15.179906710816605
2025-12-01 11:40:00,2.048543213984764,377.36590557216357,136.2372856118852,0.0,71.55000305175781,-1.7350615612717268e-05,0.0,15.179889360200992
2025-12-01 11:50:00,2.0406293274204477,377.6086501308057,138.13369377675505,0.0,71.62200164794922,-1.7350615612717268e-05,0.0,15.17987200958538
2025-12-01 12:00:00,2.053722567221212,376.9871661791306,135.17335242199866,0.0,71.69999694824219,-1.7349474625665548e-05,1.1409870517202578e-09,15.179854660110754
2025-12-01 12:10:00,2.043827421189015,378.0689265007231,128.8072890328182,0.0,71.91799926757812,-1.7492076502439062e-05,-1.4260187677351445e-07,15.179837168034252
2025-12-01 12:20:00,2.072825534771783,379.7752606069774,123.7255439832828,0.0,70.8479995727539,-1.7426791327267306e-05,6.528517517175641e-08,15.179819741242925
2025-12-01 12:30:00,2.057352296343864,377.01593819406895,121.63328135648528,0.0,70.76899719238281,-1.7409921970595947e-05,1.6869356671359172e-08,15.179802331320955
2025-12-01 12:40:00,2.0696347895915452,379.53898961448914,121.53845238648204,0.0,71.19599914550781,-1.7423399112225042e-05,-1.3477141629095543e-08,15.179784907921842
2025-12-01 12:50:00,2.0761156655184396,379.3402455406419,123.43190241536358,0.0,71.44400024414062,-1.7423399112225042e-05,0.0,15.17976748452273
2025-12-01 13:00:00,2.088669000585863,380.30990822153785,124.68984386815961,0.0,71.74500246429427,-1.747133540710327e-05,-4.79362948782289e-08,15.179750013187322
2025-12-01 13:10:00,2.0871975615379323,380.12727088300625,123.83837548084742,0.0,71.17999999771128,-1.742726594994735e-05,4.4069457155919905e-08,15.179732585921371
2025-12-01 13:20:00,2.0777541534973336,379.7476094729811,122.34197490251714,0.0,71.2689973035187,-1.7423399112225042e-05,3.866837722308995e-09,15.179715162522259
2025-12-01 13:30:00,2.069384405392005,378.2336291522913,120.78783325612507,0.0,70.7789996177676,-1.7423399112225042e-05,0.0,15.179697739123146
2025-12-01 13:40:00,2.059302139909499,378.0108719371252,121.15958331616572,0.0,70.40399933598819,-1.7423399112225042e-05,0.0,15.179680315724033
2025-12-01 13:50:00,2.074856115298098,378.93042177368966,122.16001090177548,0.0,70.25399787979161,-1.7423399112225042e-05,0.0,15.17966289232492
2025-12-01 14:00:00,2.0768030192840947,380.1452257952847,123.69732595662256,0.0,70.44899743372613,-1.7426791327267306e-05,-3.3922150422636293e-09,15.179645465533593
2025-12-01 14:10:00,2.0970960670570906,381.3244780290723,124.87236594886994,0.0,71.268996807863,-1.7457272953251946e-05,-3.048162598463992e-08,15.17962800826064
2025-12-01 14:20:00,2.0992107819827286,381.54300813365415,126.50994221022128,0.0,72.16899871826172,-1.7486693414854055e-05,-2.9420461602108804e-08,15.179610521567225
2025-12-01 14:30:00,2.088275318720389,379.58953318315326,127.62224441119275,0.0,71.02400207519531,-1.766124394178676e-05,-1.745505269327047e-07,15.179592860323284
2025-12-01 14:40:00,2.087160656838781,380.3270887313217,128.0291690028224,0.0,71.9520034790039,-1.7679676899223208e-05,-1.8432957436448675e-08,15.179575180646385
2025-12-01 14:50:00,2.077777505294277,379.34961689794824,127.28578189966113,0.0,71.36499786376953,-1.7457303633137563e-05,2.2237326608564518e-07,15.179557723342752
2025-12-01 15:00:00,2.0731763843095297,378.46655272048275,126.49626920493708,0.0,71.64600372314453,-1.761111093435834e-05,-1.5380730122077684e-07,15.179540112231818
2025-12-01 15:10:00,2.064116119075152,378.2487334474068,125.49490737542705,0.0,70.66400146484375,-1.7463365750011202e-05,1.477451843471377e-07,15.179522648866067
2025-12-01 15:20:00,2.0836923127575573,379.59913649134495,125.12981413932285,0.0,71.17400360107422,-1.741977103062933e-05,4.3594719381871147e-08,15.179505229095037
2025-12-01 15:30:00,2.0849394203133667,379.31187435498,125.66405487720621,0.0,71.34600067138672,-1.7468655087967307e-05,-4.8884057337976043e-08,15.17948776043995
2025-12-01 15:40:00,2.08725064965926,379.9611510273846,127.18717771410883,0.0,71.10099792480469,-1.75883664984089e-05,-1.197114104415934e-07,15.17947017207345
2025-12-01 15:50:00,2.0972350836538074,380.8621369447171,128.9276657348072,0.0,71.13431983413562,-1.7524698565177767e-05,6.366793323113365e-08,15.179452647374886
2025-12-01 16:00:00,2.0754810572285955,378.9418639843197,130.22265630988403,0.0,71.80974787521409,-1.7616266740967356e-05,-9.156817578958925e-08,15.179435031108145
2025-12-01 16:10:00,2.0798438787143216,378.9273376758676,131.19999699521964,0.0,71.57746505432102,-1.7611131439896603e-05,5.13530107075288e-09,15.179417419976705
2025-12-01 16:20:00,2.0628218649536088,377.27358243841445,132.0158081381271,0.0,71.52626762797009,-1.7617486829844254e-05,-6.355389947650629e-09,15.179399802489876
2025-12-01 16:30:00,2.061969101290045,377.5459899436062,131.74480058694607,0.0,71.94399999923772,-1.7613895957585398e-05,3.5908722588560028e-09,15.179382188593918
2025-12-01 16:40:00,2.0640951403889023,377.1174850212216,131.63952634927506,0.0,72.03500361811214,-1.7607936801219757e-05,5.959156365640503e-09,15.179364580657117
2025-12-01 16:50:00,2.058294475438652,377.0762941217981,132.01888276989337,0.0,71.19100201263403,-1.7616345842792533e-05,-8.409041572776248e-09,15.179346964311273
2025-12-01 17:00:00,2.0554841978766794,376.8131508614286,132.5240627280029,0.0,71.14700321324635,-1.7283109818403334e-05,3.3323602438919964e-07,15.179329681201455
2025-12-01 17:10:00,2.064039971012517,377.9118430178518,132.499533732444,0.0,72.02500135065638,-1.7284250805455054e-05,-1.1409870517202578e-09,15.17931239695065
2025-12-01 17:20:00,2.072223072534188,377.5652051937062,131.6489202547883,0.0,71.54199981689453,-1.760859677357915e-05,-3.2434596812409573e-07,15.179294788353875
2025-12-01 17:30:00,2.070251761786343,376.53287481345467,131.4807510931006,0.0,71.85299682617188,-1.760097615611254e-05,7.620617466609566e-09,15.17927718737772
2025-12-01 17:40:00,2.069188892513891,376.3099746418457,132.05039980713434,0.0,71.43599700927734,-1.7609483509005376e-05,-8.507352892835821e-09,15.17925957789421
2025-12-01 17:50:00,2.071567297483489,375.4352647286335,132.48145682356747,0.0,71.19999694824219,-1.728096224232707e-05,3.2852126667830755e-07,15.17924229693197
2025-12-01 18:00:00,2.071378469338985,376.57120510787934,133.1751175491721,0.0,70.99600219726562,-1.734827389196295e-05,-6.73116496358816e-08,15.179224948658078
2025-12-01 18:10:00,2.0711698527176243,376.7879333599781,133.04309457463873,0.0,71.64700317382812,-1.7349474625665548e-05,-1.2007337025978383e-09,15.179207599183453
2025-12-01 18:20:00,2.0781571861478976,376.576881325567,131.64306637930375,0.0,72.61900329589844,-1.7607862810617995e-05,-2.583881849524473e-07,15.179189991320643
2025-12-01 18:30:00,2.0853781115068766,377.55040747986254,130.64341350361744,0.0,70.4469985961914,-1.7614818323879665e-05,-6.955513261669633e-09,15.179172376502319
2025-12-01 18:40:00,2.0904084447233497,377.93647760816384,129.34542844196162,0.0,70.85800187606752,-1.7512630377351458e-05,1.0218794652820694e-07,15.179154863871942
2025-12-01 18:50:00,2.0991470297918338,378.9694987754011,127.93292526345104,0.0,71.29900352045661,-1.7352490874064025e-05,1.6013950328743322e-07,15.179137511381068
2025-12-01 19:00:00,2.0983831725165754,378.5271811486843,127.18110407385102,0.0,70.9700012875876,-1.745639575814414e-05,-1.0390488408011693e-07,15.17912005498531
2025-12-01 19:10:00,2.0947752564933277,377.7897523987107,127.08373471977248,0.0,71.53099799041713,-1.752466638786302e-05,-6.827062971887762e-08,15.179102530318922
2025-12-01 19:20:00,2.096894622715566,378.1324312437868,127.30730054462522,0.0,70.99800124638908,-1.7414014086856413e-05,1.1065230100660615e-07,15.179085116304835
2025-12-01 19:30:00,2.101199448639242,379.46922289646074,126.73182291906754,0.0,71.36499769897588,-1.7548895530175435e-05,-1.3488144331902214e-07,15.179067567409305
2025-12-01 19:40:00,2.0980689532151398,378.91995998408726,126.3801746326586,0.0,70.79399877726294,-1.750518188060992e-05,4.371364956551473e-08,15.179050062227425
2025-12-01 19:50:00,2.10461461517231,379.709312382321,125.77034185100833,0.0,71.12799842198729,-1.7433837921402437e-05,7.134395920748365e-08,15.179032628389503
2025-12-01 20:00:00,2.0976771712901914,378.3538895035201,125.4169521434999,0.0,71.6104519823702,-1.7434265859799693e-05,-4.2793839725627746e-10,15.179015194123643
2025-12-01 20:10:00,2.1077865362961044,379.312927255407,124.84087946325016,0.0,71.53500366210938,-1.7294168069408113e-05,1.4009779039158033e-07,15.178997899955574
2025-12-01 20:20:00,2.1033705474555973,379.3307188387185,124.06688307705917,0.0,71.18000030517578,-1.733611327879453e-05,-4.194520938641597e-08,15.178980563842295
2025-12-01 20:30:00,2.1116485600631374,379.3476259367074,123.8887214614059,0.0,70.6449966430664,-1.7264947124945908e-05,7.116615384862091e-08,15.17896329889517
2025-12-01 20:40:00,2.114687777357362,379.7802169246526,124.02195160026753,0.0,70.70099639892578,-1.7172886047150368e-05,9.206107779553978e-08,15.178946126009123
2025-12-01 20:50:00,2.0978353211206437,378.9261437172929,123.64654235557693,0.0,71.0459976196289,-1.73546497830117e-05,-1.8176373586133081e-07,15.17892877135934
2025-12-01 21:00:00,2.1103969163869194,379.87768610492043,123.83199902396788,0.0,70.48799896240234,-1.7264426194546464e-05,9.022358846523456e-08,15.178911506933146
2025-12-01 21:10:00,2.098297922882944,377.82023260721684,124.18207456390878,0.0,71.13700103759766,-1.7346009471731426e-05,-8.158327718496192e-08,15.178894160923674
2025-12-01 21:20:00,2.1072659501770734,379.10165395087876,125.40389635836667,0.0,71.45500183105469,-1.7277981922160607e-05,6.802754957081964e-08,15.178876882941752
2025-12-01 21:30:00,2.0913494828298402,377.2375945891176,125.78622627182922,0.0,71.08999633789062,-1.7496168209387286e-05,-2.1818628722667936e-07,15.178859386773542
2025-12-01 21:40:00,2.1019666783950317,378.18780498520175,126.08270648941978,0.0,70.67400377044493,-1.7459286780416465e-05,3.6881428970821295e-08,15.178841927486761
2025-12-01 21:50:00,2.11057782236979,379.0552368326889,125.85505300155101,0.0,70.92700188420518,-1.7240016139016814e-05,2.1927064139965076e-07,15.178824687470623
2025-12-01 22:00:00,2.0902012586458416,377.0096054439783,126.45154954583268,0.0,70.80300144729554,-1.7593533371941387e-05,-3.535172329245728e-07,15.178807093937252
2025-12-01 22:10:00,2.096594004647946,377.1395265106112,128.2446793288055,0.0,71.31400284627259,-1.754664786261672e-05,4.688550932466538e-08,15.178789547289389
2025-12-01 22:20:00,2.0814202899405165,377.3914441545799,128.88709996654805,0.0,71.11199969177251,-1.7591123636892382e-05,-4.447577427566069e-08,15.178771956165752
2025-12-01 22:30:00,2.0995847013664384,377.402237236135,128.99800102148825,0.0,71.2718317133588,-1.7385915945726668e-05,2.0520769116571375e-07,15.178754570249806
2025-12-01 22:40:00,2.085123777000869,376.4476926101372,129.14633184033445,0.0,71.9001189643847,-1.750423842136761e-05,-1.1832247564094189e-07,15.178737066011385
2025-12-01 22:50:00,2.086774469486227,377.04853803353234,129.35989381405523,0.0,71.36668149846373,-1.7523064622358776e-05,-1.882620099116566e-08,15.178719542946762
2025-12-01 23:00:00,2.086252391014841,376.9518967668564,129.3969345804808,0.0,71.0780029296875,-1.7562656947810417e-05,-3.959232545164095e-08,15.178701980289814
2025-12-01 23:10:00,2.0855109687083315,377.23978439547346,129.06616209228525,0.0,71.61499786376953,-1.7526479970763175e-05,3.617697704724198e-08,15.178684453809844
2025-12-01 23:20:00,2.0867534873187954,377.98035438592774,129.05193709247786,0.0,71.14700317382812,-1.7527128396145804e-05,-6.48425382628764e-10,15.178666926681448
2025-12-01 23:30:00,2.0893033749880483,377.12113945179163,128.9596367054561,0.0,70.92500305175781,-1.7540061677345632e-05,-1.2933281199828877e-08,15.178649386619771
2025-12-01 23:40:00,2.0849078892364563,377.78718570038524,128.51058575455295,0.0,70.8280029296875,-1.7479432551061622e-05,6.062912628401003e-08,15.17863190718722
2025-12-01 23:50:00,2.090197681911195,378.2661361562825,128.4398956027115,0.0,72.28099822998047,-1.748718635587464e-05,-7.753804813018521e-09,15.178614420000864
2025-12-02 00:00:00,2.086335184069563,378.0852509461421,127.82057184719015,0.0,70.8270034790039,-1.7601154943330305e-05,-1.1396858745566367e-07,15.17859681884592
2025-12-02 00:10:00,2.087109802805814,377.9121245959075,127.3078193253236,0.0,71.58699798583984,-1.74398086829871e-05,1.613462603432035e-07,15.178579379037236
2025-12-02 00:20:00,2.087007879738,377.4313049333947,127.46903226257224,0.0,70.49500274658203,-1.7669403242511678e-05,-2.2959455952457656e-07,15.178561709633994
2025-12-02 00:30:00,2.08605146366123,377.4002683694319,127.05559346495914,0.0,71.43099982986459,-1.750425878871931e-05,1.6514445379236853e-07,15.178544205375205
2025-12-02 00:40:00,2.0966919068608147,379.58258084151896,127.24295994541512,0.0,71.9800029607121,-1.7582226805245302e-05,-7.796801652599301e-08,15.1785266231484
2025-12-02 00:50:00,2.0850565418687137,378.5383302055454,127.10372164379417,0.0,71.03099827779224,-1.771509783135253e-05,-1.328710261072265e-07,15.178508908050569
2025-12-02 01:00:00,2.0855584741202318,378.02629871233756,126.99346354819426,0.0,72.4319988965348,-1.7557332504191245e-05,1.5776532716128323e-07,15.178491350718065
2025-12-02 01:10:00,2.096733927561521,378.3010862433662,127.11066810882768,0.0,70.30400114924026,-1.760276609938915e-05,-4.5433595197903764e-08,15.178473747951966
2025-12-02 01:20:00,2.0908360473367793,377.96351651574946,127.17935184940386,0.0,71.67099749043895,-1.75883664984089e-05,1.4399600980248838e-08,15.178456159585467
2025-12-02 01:30:00,2.089838982379903,377.3452072700602,127.47924038275377,0.0,70.15799746526173,-1.7637460704555526e-05,-4.90942061466261e-08,15.178438522124763
2025-12-02 01:40:00,2.090559720846189,376.8225095207182,127.17729187814984,0.0,70.72499838612858,-1.7583192115422475e-05,5.426858913305102e-08,15.178420938932648
2025-12-02 01:50:00,2.0942265982875448,377.76856977106854,127.13029475271857,0.0,70.96700283787989,-1.7552043071742798e-05,3.114904367967759e-08,15.178403386889576
2025-12-02 02:00:00,2.0870013236861267,376.8146666942009,127.17105673402257,0.0,71.30500030517578,-1.7583192115422475e-05,-3.114904367967759e-08,15.178385803697461
2025-12-02 02:10:00,2.0918630954801305,377.24716181841995,127.98212434625798,0.0,71.80699920654297,-1.7625915972595435e-05,-4.272385717295996e-08,15.178368177781488
2025-12-02 02:20:00,2.079255482333537,376.355281836166,128.9128888389804,0.0,71.00399780273438,-1.7544869540820403e-05,8.104643177503189e-08,15.178350632911947
2025-12-02 02:30:00,2.091967725103797,377.37284865362415,129.02588161371017,0.0,70.79199981689453,-1.7547479921797717e-05,-2.610380977313123e-09,15.178333085432024
2025-12-02 02:40:00,2.0823890897181117,376.75222852972746,129.07443463049452,0.0,71.12300109863281,-1.752369605189612e-05,2.3783869901594916e-08,15.178315561735973
2025-12-02 02:50:00,2.089049635395015,377.6709796601645,129.17974250636934,0.0,71.52799987792969,-1.7515908184309346e-05,7.7878675867756e-09,15.17829804582779
2025-12-02 03:00:00,2.0927813644216866,377.6932677341004,129.42346573637528,0.0,71.18099975585938,-1.758801272580861e-05,-7.210454149926237e-08,15.178280457815063
2025-12-02 03:10:00,2.0899648671940665,377.4902957203642,129.9506073922307,0.0,71.34400177001953,-1.760801375055084e-05,-2.000102474223139e-08,15.178262849801312
2025-12-02 03:20:00,2.0876204364352513,376.9927902283342,129.71105192129423,0.0,71.11699676513672,-1.7604076906884665e-05,3.936843666174476e-09,15.178245245724405
2025-12-02 03:30:00,2.087111951338253,377.4284515959133,129.6998215292309,0.0,71.21099861704472,-1.7606755952998218e-05,-2.679046113552815e-09,15.178227638968451
2025-12-02 03:40:00,2.0921947941951657,377.6421049885995,129.8245697128509,0.0,71.3219987843826,-1.760676088283807e-05,-4.9298398513647566e-12,15.178210032207568
2025-12-02 03:50:00,2.0817116506061213,376.6243208914879,130.04705808406385,0.0,71.11699686203113,-1.7598428008985384e-05,8.332873852685743e-09,15.178192433779559
2025-12-02 04:00:00,2.088998733799569,378.0110394753011,129.7788581893333,0.0,71.31900024566566,-1.760676088283807e-05,-8.332873852685743e-09,15.178174827018676
2025-12-02 04:10:00,2.0813297046938413,376.86100756931893,129.5737304509307,0.0,70.53199798482237,-1.7604361836111766e-05,2.3990467263039668e-09,15.17815722265684
2025-12-02 04:20:00,2.088614523769593,377.1888351759912,129.8780594436025,0.0,71.35199740524403,-1.760497147040372e-05,-6.09634291954945e-10,15.17813961768537
2025-12-02 04:30:00,2.0841816353008213,376.415452495443,130.14449128593878,0.0,71.38117038726729,-1.760400439806328e-05,9.670723404408134e-10,15.178122013680971
2025-12-02 04:40:00,2.0826089916415076,376.49283044439807,129.74566570810333,0.0,71.48470200144415,-1.760251760686639e-05,1.486791196889369e-09,15.178104411163364
2025-12-02 04:50:00,2.084483968030774,376.6554885381741,129.91310750014057,0.0,72.0116631825765,-1.7602841299117955e-05,-3.236922515643297e-10,15.178086808322066
2025-12-02 05:00:00,2.092946171617283,378.0462265658231,129.64443961774623,0.0,70.99299621582031,-1.7605083332141943e-05,-2.242033023988041e-09,15.178069203238733
2025-12-02 05:10:00,2.075397611322781,375.94625858251624,129.37317273746206,0.0,70.88400268554688,-1.7493984482289097e-05,1.1109884985284618e-07,15.178051709254252
2025-12-02 05:20:00,2.0995668176146256,378.6918794877749,129.3712691966483,0.0,70.98899841308594,-1.740274534485296e-05,9.123913743613733e-08,15.178034306508907
2025-12-02 05:30:00,2.0782706131475006,376.1117018854207,130.39699174340933,0.0,71.68900299072266,-1.761303335217e-05,-2.1028800731704076e-07,15.178016693475556
2025-12-02 05:40:00,2.089654564844811,375.63911425706465,130.690605197323,0.0,71.52200317382812,-1.7611725846216907e-05,1.30750595309323e-09,15.177999081749709
2025-12-02 05:50:00,2.0888768443818964,376.83132916470066,130.10806271677527,0.0,71.01899719238281,-1.7602512193690556e-05,9.213652526351171e-09,15.177981479237515
2025-12-02 06:00:00,2.0851215128899034,376.5110093471866,129.41985320152017,0.0,70.73600006103516,-1.7586090496075833e-05,1.642169761472209e-08,15.177963893147018
2025-12-02 06:10:00,2.0886563072065347,377.5142440527251,128.89906690782516,0.0,71.6520004272461,-1.7553708501844063e-05,3.238199423177067e-08,15.177946339438517
2025-12-02 06:20:00,2.087053299828888,377.1574327058197,129.2436905145296,0.0,70.92299658864503,-1.7516745165304688e-05,3.6963336539375135e-08,15.177928822693351
2025-12-02 06:30:00,2.0838001963470862,377.10674271038346,129.62786100818388,0.0,71.47299927291849,-1.7604361836111766e-05,-8.76166708070779e-08,15.177911218331515
2025-12-02 06:40:00,2.0811092852060633,376.91981502379446,129.83554078955206,0.0,70.89826399637968,-1.7603718340568988e-05,6.434955427773992e-10,15.177893614613174
2025-12-02 06:50:00,2.0855706476048925,376.6922103290707,130.1201146789979,0.0,71.32633373006247,-1.7601596389215058e-05,2.121951353930234e-09,15.177876013016785
2025-12-02 07:00:00,2.085745287576918,376.82260829184696,130.63439865489772,0.0,71.5199964045217,-1.7614158351520272e-05,-1.2561962305214318e-08,15.177858398858433
2025-12-02 07:10:00,2.0796092163713484,376.6319503953952,130.73885350403918,0.0,70.79900360717632,-1.7612957617817674e-05,1.2007337025978383e-09,15.177840785900814
2025-12-02 07:20:00,2.0858237738406995,375.9373701653483,131.20843892060802,0.0,71.61799607137218,-1.7608323891460945e-05,4.633726356729275e-09,15.177823177576922
2025-12-02 07:30:00,2.0771378880355464,376.0497286427068,130.088016514094,0.0,70.36299925842323,-1.7594289259032174e-05,1.403463242877109e-08,15.177805583287663
2025-12-02 07:40:00,2.082602382082344,376.6658171027045,129.27334588104858,0.0,71.18699635493104,-1.7537796702534394e-05,5.649255649777999e-08,15.17778804549096
2025-12-02 07:50:00,2.082395793242297,376.3543248062409,127.84286496549225,0.0,70.71399688720703,-1.7581542265179496e-05,-4.3745562645101986e-08,15.177770463948695
2025-12-02 08:00:00,2.085630953425213,377.3625487278681,127.33143993052072,0.0,70.48699951171875,-1.7485279686320432e-05,9.626257885906402e-08,15.177752978669009
2025-12-02 08:10:00,2.095408021788626,377.98906712619356,127.39677046883735,0.0,71.01300048828125,-1.7472631079985485e-05,1.2648606334947343e-08,15.177735506037928
2025-12-02 08:20:00,2.084870338565452,377.40254184576526,127.0530358460635,0.0,71.3479995727539,-1.7522070253012855e-05,-4.9439173027370615e-08,15.177717983967675
2025-12-02 08:30:00,2.0851992625997506,377.8850879620916,130.16592716784217,0.0,72.09700012207031,-1.761010621093834e-05,-8.803595792548316e-08,15.177700373861464
2025-12-02 08:40:00,2.0935289900873006,377.99148655010697,129.78400903949125,0.0,71.37000274658203,-1.7602231308684292e-05,7.87490225404654e-09,15.177682771630156
2025-12-02 08:50:00,2.089119074716615,378.1279497218207,128.7162482819524,0.0,71.29199981689453,-1.7579491388412405e-05,2.2739920271887178e-08,15.177665192138768
2025-12-02 09:00:00,2.082062638913855,377.3541635335268,127.37013600619102,0.0,71.15499877929688,-1.756297296323217e-05,1.6518425180234208e-08,15.177647629165804
2025-12-02 09:10:00,2.0745655417953457,377.4462707749568,126.37824082174532,0.0,70.56600189208984,-1.7601348933571293e-05,-3.8375970339122554e-08,15.177630027816871
2025-12-02 09:20:00,2.0703810492528083,377.88172373850637,125.29658121131106,0.0,71.50099938608861,-1.7537036339741812e-05,6.431259382948137e-08,15.17761249078053
2025-12-02 09:30:00,2.0743315220569154,377.2755279828251,124.25566479444387,0.0,71.20999907684357,-1.742277814296131e-05,1.1425819678050051e-07,15.177595068002388
2025-12-02 09:40:00,2.0783451795818717,376.78714760311027,125.16393288806624,0.0,70.4739989814756,-1.7411904692371168e-05,1.0873450590143325e-08,15.177577656097695
2025-12-02 09:50:00,2.0706089731325843,376.7022704410367,127.43086252926537,0.0,71.15799707972329,-1.7165030814817233e-05,2.468738775539351e-07,15.17756049106688
2025-12-02 10:00:00,2.076497434916564,377.11119845630986,128.14377592467935,0.0,70.97599782536854,-1.7667523555116116e-05,-5.024927402988834e-07,15.177542823543325
2025-12-02 10:10:00,2.0699537541712756,377.01644798517833,127.69217672590243,0.0,70.59600065282235,-1.7769985746813615e-05,-1.0246219169749864e-07,15.177525053557579
2025-12-02 10:20:00,2.073898147286691,376.8830989483735,127.47450912539813,0.0,71.13500218989017,-1.7667009125625225e-05,1.0297662118838977e-07,15.177507386548454
2025-12-02 10:30:00,2.082262120642766,376.7243637697073,127.17465991854843,0.0,71.07099919204678,-1.7582276310946978e-05,8.473281467824727e-08,15.177489804272144
2025-12-02 10:40:00,2.0774756764748443,376.6106940353579,127.32947245826311,0.0,71.20099649887221,-1.7482937965566114e-05,9.933834538086383e-08,15.177472321334179
2025-12-02 10:50:00,2.0743536343308184,376.41791829166783,127.78316729532342,0.0,70.89199829101562,-1.7390545606044842e-05,9.239235952127178e-08,15.177454930788572
2025-12-02 11:00:00,2.0783281548092782,376.8860406516418,128.50153592488962,0.0,70.57599639892578,-1.7467230279056996e-05,-7.668467301215432e-08,15.177437463558293
2025-12-02 11:10:00,2.0697738852783534,376.15782072862476,129.40087326003703,0.0,71.02300262451172,-1.7559196057165378e-05,-9.196577810838155e-08,15.177419904362237
2025-12-02 11:20:00,2.068734401304868,376.55694395802254,130.17546378248255,0.0,70.5250015258789,-1.7608245504876348e-05,-4.9049447710970007e-08,15.177402296116732
2025-12-02 11:30:00,2.0710554113604305,376.03572087600674,130.21389390067003,0.0,71.20700073242188,-1.7612145877962925e-05,-3.900373086576566e-09,15.177384683970853
2025-12-02 11:40:00,2.0713753110613653,377.14492804738694,130.65065765557424,0.0,70.69200134277344,-1.7614158351520272e-05,-2.012473557347653e-09,15.177367069812501
2025-12-02 11:50:00,2.070524513971971,375.8450165935714,130.49572751658658,0.0,71.68699645996094,-1.761303335217e-05,1.124999350272292e-09,15.17734945677915
2025-12-02 12:00:00,2.0612346530741283,374.9725875844675,130.3972129900377,0.0,70.93199920654297,-1.7611537621008673e-05,1.4957311613265098e-09,15.177331845241529
2025-12-02 12:10:00,2.069206059194069,376.45409391152594,129.9712142684458,0.0,71.16500091552734,-1.7602841299117955e-05,8.696321890718791e-09,15.17731424240023
2025-12-02 12:20:00,2.0637620690347225,376.6691512526828,129.77080536447852,0.0,71.1664314997363,-1.760251760686639e-05,3.236922515643297e-10,15.177296639882623
2025-12-02 12:30:00,2.0677952162032245,376.69738763227747,129.31094742695373,0.0,71.41126615295458,-1.7534027953743736e-05,6.848965312265451e-08,15.17727910585467
2025-12-02 12:40:00,2.0746246563992825,377.6672285728118,128.82246777888116,0.0,72.30500001805679,-1.756614532318284e-05,-3.21173694391043e-08,15.177261539709347
2025-12-02 12:50:00,2.0716130744810166,375.92188278624866,128.1157588544719,0.0,70.79799665069635,-1.775324362197367e-05,-1.870982987908296e-07,15.177243786465725
